,id,created_at,favorite_count,retweet_count,text,clean_text,polarity_tokens,review_len,word_count
820,1401512696072134660,2021-06-06 12:14:00+00:00,1,3,"reminder

#haveyoursay on the public consultation on the strategic environmental assessment and appropriate assessment of the draft agri-food strategy to 2030

🗓closing date is tuesday, june 15 https://t.co/uh0snkny8n",reminder haveyoursay public consultation strategic environmental assessment appropriate assessment draft agri food strategy closing date tuesday june,0.25,149,17
821,1401456325574512640,2021-06-06 08:30:00+00:00,3,0,"#dyk that every egg in ireland is individually stamped with a code which makes it fully traceable back to the farm where it was produced?

ahead of #worldfoodsafetyday, learn how to crack the code on your breakfast.

📍learn how we keep #foodsafe: https://t.co/psiplsfwh7 https://t.co/jqlwxx3wk2",dyk egg ireland stamp code make traceable farm produce worldfoodsafetyday learn crack code breakfast learn foodsafe,0.0,115,16
822,1401252481263308801,2021-06-05 19:00:00+00:00,5,4,"ahead of #worldfoodsafetyday on monday, the one health approach improves #foodsafety as it promotes animal health with ‘prevention is better than cure’.

📍learn how we keep #foodsafe: https://t.co/psiplsnvix

@fsai @safefood_net @who https://t.co/ecbl9cgedv",worldfoodsafetyday monday health approach improve foodsafety promote animal health prevention well cure learn foodsafe,0.0,118,14
823,1400890099445895170,2021-06-04 19:00:01+00:00,0,0,"what does the sea mean to you? 

enter the #seatome competition for the chance to win great prizes

draw a picture, share a photo or upload a video from your favourite place along ireland’s coast

simply post, tag @marineinst and use the hashtag #seatome https://t.co/hlouuypsrh",sea mean enter seatome competition chance win great prize draw picture share photo upload video favourite place ireland coast post tag use hashtag seatome,0.4291666666666667,154,24
824,1400884407137935369,2021-06-04 18:37:24+00:00,12,4,"minister @mcconalogue has announced that approval letters will begin to issue today to the 5,000 participants selected to participate in the results-based environment agri pilot project (reap) 

read more ⬇️

https://t.co/vfc9eifx1o https://t.co/bvtzpex1uy",minister announce approval letter begin issue today participant select participate result base environment agri pilot project reap read,-0.8,135,18
825,1400823301484822531,2021-06-04 14:34:35+00:00,2,0,"ahead of #worldfoodsafetyday on monday, minister @mcconalogue said: ""food safety is the building blocks for what makes our world-class and pioneering sector so great.

""from our committed farmers to our innovative processors, food safety is at the centre of everything we do.”",worldfoodsafetyday monday minister say food safety building block make world class pioneering sector great committed farmer innovative processor food safety centre,0.65,163,21
826,1400787920462680071,2021-06-04 12:14:00+00:00,5,0,"reminder

#haveyoursay on the public consultation on the strategic environmental assessment and appropriate assessment of the draft agri-food strategy to 2030

🗓closing date is tuesday, june 15 https://t.co/k9vzrqohgv",reminder haveyoursay public consultation strategic environmental assessment appropriate assessment draft agri food strategy closing date tuesday june,0.25,149,17
827,1400763509005242369,2021-06-04 10:37:00+00:00,2,0,@yellowwelliesuk go raibh míle maith agat @yellowwelliesuk,raibh míle maith agat,0.0,21,4
828,1400726703845019648,2021-06-04 08:10:45+00:00,4,0,"after the latest meeting of the beef taskforce, minister @mcconalogue said he was ‘encouraged to see the direct engagement between the processors and the beef taskforce’.

📍read full update of tenth meeting: https://t.co/sapjboegsb https://t.co/7mwrj72xvl",late meeting beef taskforce minister say encourage direct engagement processor beef taskforce read update tenth meeting,-0.09999999999999999,119,16
829,1400724264790200321,2021-06-04 08:01:03+00:00,2,1,"📢reminder

⏰tune in to @teagascenviron #thesignpostseries at 9.30am⬇️ https://t.co/auq7lfh1ul",reminder tune thesignpostserie,0.0,30,3
830,1400541043544711172,2021-06-03 19:53:00+00:00,5,1,"the @teagasc signpost programme supports climate action by irish farmers with the goal of reducing gas emissions from irish agriculture while creating more profitable and sustainable farming.

tune in every friday at 9.30am.

📍https://t.co/1mveorxjeu https://t.co/qkkxdpbap0",signpost programme support climate action irish farmer goal reduce gas emission irish agriculture create profitable sustainable farming tune friday,0.03333333333333333,147,19
831,1400527708367507459,2021-06-03 19:00:00+00:00,30,12,"minister @martinheydonfg is urging all farmers to take time and plan a safe #silage season to help prevent #farm incidents.

watch these tips, and remember to think safe, stay safe and be safe.

#besummerready #planasafesilageseason
📍more on #farmsafety: https://t.co/ht5pxjqhpn https://t.co/y2miovuyw5",minister urge farmer time plan safe silage season help prevent farm incident watch tip remember think safe stay safe safe besummerready planasafesilageseason farmsafety,0.5,168,23
832,1400453467068534784,2021-06-03 14:05:00+00:00,1,1,"the strategic environmental assessment and appropriate assessment of the draft agri-food strategy to 2030 is currently open to a public consultation.

🗓#haveyoursay by tuesday, june 15

📍learn more: https://t.co/pg7irvgpi8",strategic environmental assessment appropriate assessment draft agri food strategy open public consultation haveyoursay tuesday june learn,0.16666666666666666,138,16
833,1400421757656440832,2021-06-03 11:59:00+00:00,2,1,"watch @bordiascmhara's online series of bite-sized videos and activities on irish aquaculture, its sustainability, and the benefits of eating seafood.⬇️ https://t.co/tyfzpyc4vk",watch online series bite sized video activity irish aquaculture sustainability benefit eat,0.0,90,12
834,1400409469071286273,2021-06-03 11:10:10+00:00,6,2,"welcoming the pilot, minister @pippa_hackett said it would ‘increase farmers’ knowledge and awareness of their soils’, while minister @martinheydonfg encouraged all farmers to avail of it and to work with their advisors to tailor land management practices from samples delivered.",welcome pilot minister say increase farmer knowledge awareness soil minister encourage farmer avail work advisor tailor land management practice sample deliver,0.8,159,21
835,1400408671100805124,2021-06-03 11:07:00+00:00,50,9,"minister @mcconalogue has today launched a €10 million investment in a pilot soil sampling and analysis programme aimed at putting #soil #carbon, soil health and fertility at centre of our future #agricultural model to support soil management on farms.

📍https://t.co/hzu3qcfigf https://t.co/gv4foxssez",minister today launch investment pilot soil sample analysis programme aim put soil carbon soil health fertility centre future agricultural model support soil management farm,0.0,173,24
836,1400361611085246466,2021-06-03 08:00:00+00:00,7,5,"minister @mcconalogue has announced €1.1m grants to support €3m investments by 19 #seafood enterprises

despite uncertainty of #brexit and #covid, he said 'our aquaculture sector is showing a very strong appetite to invest in and grow their businesses'.

https://t.co/slwetwuqe3 https://t.co/gpevvgyfjk",minister announce grant support investment seafood enterprise despite uncertainty brexit covid say aquaculture sector show strong appetite invest grow business,0.4333333333333333,159,20
837,1400128566239563789,2021-06-02 16:33:57+00:00,8,3,"📢reminder

this year’s #worldfoodsafetyday theme is 'safe food today for a healthy tomorrow’, which stresses that production and consumption of safe food has immediate and long-term benefits for people, the planet and the economy.

tune in monday, june 7

https://t.co/b12csh3g6n https://t.co/1psdvtwcgt",reminder year worldfoodsafetyday theme safe food today healthy tomorrow stress production consumption safe food immediate long term benefit people planet economy tune monday june,0.3625,178,24
838,1400085293668175873,2021-06-02 13:42:00+00:00,4,5,"📢reminder
sign up to the #webinar on the environmental assessment of the draft agri-food strategy to 2030.
speakers include consultants from rsk, who completed the assessment, and tom arnold, chair of the 2030 committee.
🗓join at 3pm on tuesday, june 8
📍https://t.co/k143oxvgio https://t.co/rxinkeupql",reminder sign webinar environmental assessment draft agri food strategy speaker include consultant rsk complete assessment tom arnold chair committee join tuesday june,0.1,167,22
839,1400059622992527365,2021-06-02 12:00:00+00:00,3,2,"#oceansoflearning

@bordiascmhara and killybegs pelagic processors (island seafoods, wardfish ; atlantic fresh) are working together on a project to see what chilling locations can optimise the shelf life of mackerel

#biminaction #oceansoflearning #killybegs #donegal https://t.co/hanwcfa6gb",oceansoflearne killybegs pelagic processor island seafood wardfish atlantic fresh work project chilling location optimise shelf life mackerel biminaction oceansoflearne killybeg donegal,-0.1,185,21
840,1400009460823773187,2021-06-02 08:40:41+00:00,3,0,@waj_webster @epponews @ippcnews @fao @fao4members @horticulturewit @hortconnected @kc_horticulture @ucdplantsci @merrionstreet thank you for your interest @waj_webster. you can read the full review here ➡️ https://t.co/lyojaq3zon,thank interest read review,0.0,26,4
841,1400007758846570500,2021-06-02 08:33:55+00:00,8,4,"did you miss @fao and @ippcnews’s  #planthealth webinar yesterday? 🌱

📚read the content of the full report that we helped support through funding of the international year of plant health: https://t.co/lyojaq3zon

#iyph #iyph2020 #climateaction https://t.co/ocwzkprxjj",miss planthealth webinar yesterday read content report help support funding international year plant health iyph climateaction,0.0,126,16
842,1399787837180891136,2021-06-01 18:00:01+00:00,0,0,"@marineinst has launched its sea science series with mark langtry, ‘the science guy’

in this series, he will bring the wonders of sea science to the screen with his entertaining, sometime explosive, and educational sea science shows

📍view here: https://t.co/yznuunebli https://t.co/7azfozxe8c",launch sea science series mark langtry science guy series bring wonder sea science screen entertaining explosive educational sea science show view,0.375,146,21
843,1399657544977629186,2021-06-01 09:22:17+00:00,16,5,"we provided support for @ippcnews’s #iyph that helped fund this study on impact of climate change on plant pests: a global challenge to prevent and mitigate plant-pest risks in agriculture, forestry and ecosystems

⏰tune in for the high level launch event at 1pm irish time today https://t.co/eklmmgalgb",provide support iyph helped fund study impact climate change plant pest global challenge prevent mitigate plant p risk agriculture forestry ecosystem tune high level launch event irish time today,0.05333333333333334,195,29
844,1399650421577289729,2021-06-01 08:53:59+00:00,74,22,"on #worldmilkday, we celebrate the dairy farmers who work tirelessly all year round to ensure families have nutritious and sustainable milk and dairy. 

thanks to our grass-based family farming system, our dairy industry has one of the highest reputations for quality products🐄🥛 https://t.co/u7fiyfcb6h",worldmilkday celebrate dairy farmer work year ensure family nutritious sustainable milk dairy thank grass base family farming system dairy industry high reputation quality product,-0.32,179,24
845,1399390046780891137,2021-05-31 15:39:21+00:00,5,1,"announcing the opening of this funding, minister @pippa_hackett said: “it will assist existing organic processors meet the growing demand for organic food, both in ireland and abroad”",announce opening funding minister say assist exist organic processor meet grow demand organic food ireland,0.0,106,15
846,1399389958125805571,2021-05-31 15:39:00+00:00,2,3,"the first tranche in 2021 of the organic processing investment grant scheme has been announced. it will open from june 1

the scheme will aid organic processors who wish to invest in developing facilities for processing organic products

https://t.co/nc1hw1r1ac",tranche organic processing investment grant scheme announce open june scheme aid organic processor wish invest develop facility process organic product,0.0,151,20
847,1399334848922198020,2021-05-31 12:00:01+00:00,12,8,"listen back to the #oceansoflearning podcast which heard from @easkeysurf on oceans and our wellbeing, @dr_aaron_lim, sibéal regan of @iwdgnews and debbi pedreschi from @marineinst on ireland’s marine life

📍download and listen from apple and spotify https://t.co/kasbyycrea https://t.co/dfgrisvxof",listen oceansoflearne podcast hear ocean wellbeing sibéal regan debbi pedreschi ireland marine life download listen apple spotify,0.0,129,17
848,1399324329553371139,2021-05-31 11:18:13+00:00,1,0,"📢reminder

the option to choose the alternative beef exceptional aid measure reduction period of january 1 - december 31 closes on monday june 21

📍 https://t.co/pmhffn7hpi https://t.co/xdahzccpfs",reminder option choose alternative beef exceptional aid measure reduction period january december close monday june,0.6666666666666666,115,15
849,1398975729510014976,2021-05-30 12:13:00+00:00,1,2,"reminder

#haveyoursay on the public consultation on the strategic environmental assessment and appropriate assessment of the draft agri-food strategy to 2030

🗓closing date is tuesday, june 15

https://t.co/n70i0umhhp https://t.co/dsdgvjxyhj",reminder haveyoursay public consultation strategic environmental assessment appropriate assessment draft agri food strategy closing date tuesday june,0.25,149,17
850,1398715772805861377,2021-05-29 19:00:01+00:00,20,12,"this beautiful short film presented by @icorchestra, filmmaker vincent hyland and @marineinst explores the sea life found below the waves of ireland's atlantic waters

listen to the sounds of the ocean as #oceansoflearning premieres ireland’s marine life

https://t.co/jgdupmzwzo https://t.co/jp4etaams9",beautiful short film present filmmaker vincent hyland explore sea life find wave ireland atlantic water listen sound ocean oceansoflearne premieres ireland marine life,0.3125,167,23
851,1398309218655080452,2021-05-28 16:04:31+00:00,10,3,"following three-day cap talks in brussels, minister @mcconalogue has said difficult discussions lie ahead in the ongoing effort to reach agreement between the european institutions on the #futureofcap 

read full statement ⬇️
https://t.co/gwbqmtwsew https://t.co/x6iavk7lc6",follow day cap talk brussel minister say difficult discussion lie ongoing effort reach agreement european institution futureofcap read statement,-0.25,144,19
852,1398239796854726656,2021-05-28 11:28:40+00:00,14,1,minister @pippa_hackett said:  “the response we got to the call proves there is huge concern about and interest in biodiversity in ireland and i am delighted that in response to it i was able to make more funding available”,minister say response get prove huge concern interest biodiversity ireland delighted response able funding available,0.5,116,15
853,1398239794778546185,2021-05-28 11:28:39+00:00,64,21,"the results of an open call for farm and community biodiversity initiatives has been announced

a total of 24 groups across the country have been chosen to avail of €3m funding to implement their locally-led projects that promote biodiversity

📍https://t.co/9i0we4b7a6 https://t.co/f5aezw7n0m",result open farm community biodiversity initiative announce total group country choose avail fund implement lead project promote biodiversity,0.0,141,18
854,1398227670979260419,2021-05-28 10:40:29+00:00,0,0,"to facilitate further consultation, a webinar will be hosted by rsk ireland ltd to discuss the strategic environmental assessment and appropriate assessment process and will present outcomes of the assessments

🗓3pm, tuesday june 8

📍register: https://t.co/k143oxvgio",facilitate consultation webinar host rsk ireland ltd discuss strategic environmental assessment appropriate assessment process present outcome assessment tuesday june register,0.25,175,20
855,1398227384898408450,2021-05-28 10:39:21+00:00,0,0,"reminding stakeholders of the consultation, minister @mcconalogue said: “i have been encouraged by the robust debates, discussions and opinions that have already been expressed by many stakeholders on the environmental assessment and the draft strategy itself”",remind stakeholder consultation minister say encourage robust debate discussion opinion express stakeholder environmental assessment draft strategy,0.0,147,16
856,1398227077216849929,2021-05-28 10:38:07+00:00,1,5,"📢reminder

have your say on the public consultation on the strategic environmental assessment and appropriate assessment of the draft agri-food strategy to 2030

🗓closing date is tuesday, june 15

📍https://t.co/n70i0umhhp",reminder public consultation strategic environmental assessment appropriate assessment draft agri food strategy closing date tuesday june,0.25,137,16
857,1398207931112382465,2021-05-28 09:22:02+00:00,0,0,"announcing the commencement, minister @mcconalogue said: “this cohort of #glas participants have undertaken exceptional environmental commitments and are rewarded under glas with an additional annual payment of up to €2,000 in respect to 2020”",announce commencement minister say cohort gla participant undertake exceptional environmental commitment reward gla additional annual payment respect,0.6666666666666666,149,17
858,1398207928499421184,2021-05-28 09:22:02+00:00,7,4,"the green, low carbon, agri-environment scheme plus (#glas+) balancing payments commence this week

almost €700,000 in balancing payments will be made to over 3,200 participants

this scheme helps reduce greenhouse gas emissions and biodiversity loss

📍 https://t.co/vpgy3oqfxk https://t.co/dnbw9xjpip",green low carbon agri environment scheme plus balancing payment commence week balance payment participant scheme help reduce greenhouse gas emission biodiversity loss,-0.1,166,22
859,1398188949709934593,2021-05-28 08:06:37+00:00,0,0,⏰ watch @teagascenviron’s #thesignpostseries webinar at 9.30am⬇️⬇️⬇️ https://t.co/cmyaisd9mt,watch thesignpostserie webinar,0.0,30,3
860,1398004076860743685,2021-05-27 19:52:00+00:00,11,5,"the @teagasc signpost programme supports climate action by irish farmers with the goal of reducing gas emissions from irish agriculture while creating more profitable and sustainable farming.

tune in every friday at 9.30am.

📍https://t.co/1mveorfifu https://t.co/7pr0zfdvxm",signpost programme support climate action irish farmer goal reduce gas emission irish agriculture create profitable sustainable farming tune friday,0.03333333333333333,147,19
861,1397925915712131083,2021-05-27 14:41:25+00:00,3,0,"welcoming the decision, minister @mcconalogue said it’s ‘a ringing endorsement of ireland’s robust animal health, food and feed safety controls’
minister @martinheydonfg said it is welcome news ‘to gain access to new markets and retain existing market access for our beef exports’",welcome decision minister say ring endorsement ireland robust animal health food feed safety control minister say welcome news gain access new market retain exist market access beef export,0.5787878787878787,188,28
862,1397925912960667648,2021-05-27 14:41:24+00:00,12,2,"the world animal health organisation has recognised ireland as having a negligible risk for bovine spongiform encephalopathy (#bse), the lowest country risk status possible. 

📍 https://t.co/kkfjmgxgkq https://t.co/nqxputwu54",world animal health organisation recognise ireland have negligible risk bovine spongiform encephalopathy bse low country risk status possible,0.0,141,18
863,1397924653989982208,2021-05-27 14:36:24+00:00,11,3,"minister @mcconalogue has called on the eu to firmly reject norway’s ‘unilateral, opportunistic and unsustainable claim’ for a 55% increase in its share of the mackerel stock.

📍 read the full statement: https://t.co/gdsy6qx6rg https://t.co/tnxcup33tj",minister call reject norway unilateral opportunistic unsustainable claim increase share mackerel stock read statement,-0.5,117,14
864,1397905094037835787,2021-05-27 13:18:40+00:00,0,0,"minister @mcconalogue said: “bovine tb places a huge stress on farmers and their families, so i welcome the ongoing work of the tb forum in discussing ways in which we can further reduce tb levels and protect cattle and herdowners. ”",minister say bovine place huge stress farmer family welcome ongoing work forum discuss way reduce level protect cattle herdowner,0.6000000000000001,128,19
865,1397905091613675523,2021-05-27 13:18:40+00:00,0,0,"the 11th meeting of the tb forum has taken place, attended by stakeholder groups who discussed challenges posed by tb

the success of the new inconclusive policy was highlighted, with inconclusive cattle now being identified as infected quicker

📍https://t.co/fevz8ico7k https://t.co/e6qdw6x8pz",meeting forum take place attend stakeholder group discuss challenge pose success new inconclusive policy highlight inconclusive cattle identify infected,0.21818181818181817,152,19
866,1397876476050128897,2021-05-27 11:24:57+00:00,3,0,"at the launch, minister @pippa_hackett said: “when sustainably sourced and used, forest biomass has an important role in displacing fossil fuel”.",launch minister say source forest biomass important role displace fossil fuel,0.4,77,11
867,1397876473738956811,2021-05-27 11:24:57+00:00,15,9,"a new publication called “wood as fuel” by pieter d kofman and eugene hendrick has been launched by minister @pippa_hackett 

the wide ranging, comprehensive book covers all aspects of woodfuels based on the latest information and evidence 

📍https://t.co/s1d0k9akt2 https://t.co/z50tb6zmlj",new publication call wood fuel pieter kofman eugene hendrick launch minister wide ranging comprehensive book cover aspect woodfuel base late information evidence,-0.26590909090909093,161,22
868,1397871388216680449,2021-05-27 11:04:44+00:00,13,5,"our ocean is a national asset. 

minister @mcconalogue speaks about the @marineinst's #oceansoflearning campaign this week exploring ireland’s #blueeconomy - sustaining livelihoods and harnessing our #ocean #wealth. 

https://t.co/gmkwchfl4k https://t.co/dxfoqko30f",ocean national asset minister speak oceansoflearne campaign week explore ireland blueeconomy sustain livelihood harness ocean wealth,0.0,132,16
869,1397849393273974784,2021-05-27 09:37:20+00:00,0,0,"announcing the financial boost to the sheep sector, minister @mcconalogue said the scheme is a 'key component in meeting my department’s goal of promoting and safe guarding animal health and welfare for the benefit of consumers, producers, the economy and wider society'",announce financial boost sheep sector minister say scheme key component meet department goal promote safe guard animal health welfare benefit consumer producer economy wide society,0.1,180,25
870,1397849391441059840,2021-05-27 09:37:20+00:00,3,1,"some 18,300 farmers in the sheep welfare scheme have started receiving balancing payments of 15% from today, bringing the total paid under year four of the scheme to €16.6 million.

📍https://t.co/aijenjlg2d https://t.co/yxxaqxfaxt",farmer sheep welfare scheme start receive balance payment today bring total pay year scheme,0.0,91,14
871,1397617781529473027,2021-05-26 18:17:00+00:00,0,0,"save the date

join us for our second #agdif masterclass of 2021

register to hear some powerful insights on building resistance in the changing, uncertain world of work we face.

🗓tune in at 12pm on tomorrow, thursday, may 27

📍 sign up for free: https://t.co/ct3iodtcng https://t.co/ejuthpsapr",save date join second agdif masterclass register hear powerful insight build resistance change uncertain world work face tune tomorrow thursday sign free,0.2333333333333333,153,22
872,1397172490359693316,2021-05-25 12:47:34+00:00,3,2,"minister @mcconalogue held a zoom with transition year students from schools in buncrana, donegal town, milford, carrick, letterkenny and killybegs on the expansion of the aquaculture remote classroom (arc) programme to second level schools from september

#oceansoflearning #emff https://t.co/ijhs1gtd50",minister hold zoom transition year student school buncrana donegal town milford carrick letterkenny killybeg expansion aquaculture remote classroom arc programme second level school september oceansoflearne emff,-0.05,211,26
873,1397162330002178049,2021-05-25 12:07:12+00:00,17,9,"it’s not too late to enter the world wetlands day photo competition 📸

wetlands are vital ecosystems and come in many forms like marshy ground, bog, pool, stream or lake

🗓apply before monday, may 31

📍https://t.co/untjsdcbtc https://t.co/l0sudwsbvq",late enter world wetland day photo competition wetland vital ecosystem come form marshy ground bog pool stream lake apply monday,-0.09999999999999999,128,20
874,1397119549229649920,2021-05-25 09:17:12+00:00,7,2,"📢the final call for applications to the leader food initiative has been announced this morning.

this €5 million fund will help artisan, micro and small food businesses respond to the challenges of #brexit and #covid19

⬇️⬇️⬇️ https://t.co/zdmjjmufat",final application leader food initiative announce morning fund help artisan micro small food business respond challenge brexit,-0.125,126,17
875,1396871260898988036,2021-05-24 16:50:35+00:00,8,2,"join us for our #agdif masterclass series this thursday where solat chaudry of national council for diversity , john o’brien, md o’brien fine foods and
@ciaramjackson to explore link between fairness, respect, equality, #diversity, inclusion and engagement
https://t.co/9c444iao2g https://t.co/m8hd0z7ebn",join agdif masterclass series thursday solat chaudry national council diversity john fine food explore link fairness respect equality diversity inclusion engagement,0.4166666666666667,164,21
876,1396781106192691205,2021-05-24 10:52:21+00:00,7,8,"📢would you like to learn more about agricultural research and development funding opportunities under the us-ireland r;d partnership?

💻join the webinar to learn more with our partners @daera_ni and @usda

🗓tune in at 3pm on tuesday, june 22

📍sign up: https://t.co/sz5tf7objt https://t.co/73f5cqggg6",like learn agricultural research development funding opportunity ireland partnership join webinar learn partner tune tuesday june sign,0.0,134,17
877,1396736049037070336,2021-05-24 07:53:18+00:00,26,8,"this graphic shows what sparked debate during our third national dialogue on @un's @foodsystems discussing promoting an inclusive food system for the future

💻catch up at https://t.co/vbcwiupjmf

📺watch back all four dialogues in our #foodsystems series: https://t.co/nvicmgvcle https://t.co/z76ywqghtf",graphic show spark debate national dialogue discuss promote inclusive food system future catch watch dialogue foodsystem series,0.0,127,17
878,1396197674081263618,2021-05-22 20:14:00+00:00,31,7,"did you miss #worldbeeday this week?

#icymi minister @pippa_hackett visited the bee health laboratory at backweston campus, which helps maintain healthy irish bees. https://t.co/r15ubqxnmq",miss worldbeeday week icymi minister visit bee health laboratory backweston campus help maintain healthy irish bee,0.25,114,16
879,1396163955584819207,2021-05-22 18:00:01+00:00,54,12,"it's #biodiversityday

hedgerows and ponds are crucial for #biodiversity 

they provide important habitats and food for both plants and animals

send photos of your ponds and hedgerows to @biodatacentre or share them using #farmlandbiodiversity

📍visit: https://t.co/qw9eji3quv https://t.co/qpbjppmp4u",biodiversityday hedgerow pond crucial biodiversity provide important habitat food plant animal send photo pond hedgerow share farmlandbiodiversity visit,0.2,152,18
880,1395746702632448001,2021-05-21 14:22:00+00:00,1,2,"📢reminder

the facility to select the later 12-month reduction period of january 1 to december 31 2021 for the beef emergency aid measure (#beam) is now available on https://t.co/fbfpqmaae2

🗓apply before monday, june 21

📍https://t.co/lbvcnglf9n https://t.co/x11dg2qusa",reminder facility select later month reduction period january december beef emergency aid measure beam available apply monday june,0.2,130,18
881,1395718729762234370,2021-05-21 12:30:51+00:00,21,8,"as #biodiversityweek2021 continues, today marks 🇪🇺 #natura2000day 🦉

natura 2000 sites are a european network of 27,000 important #ecological sites that provide a haven to the most valuable and threatened species and habitats in europe. 🦋🐳🌱🌍
 
🇮🇪 has 593 #natura2000 sites 🇪🇺 https://t.co/n2spdx4wdp",continue today mark natura site european network important ecological site provide haven valuable threatened specie habitat europe site,0.26666666666666666,135,18
882,1395713483824668675,2021-05-21 12:10:00+00:00,4,0,"the farmers’ wildlife calendar aims to record nine key annual events on irish farms to see how they’re being affected by climate change

@biodatacentre are looking for your records of the first occurrence of some seasonal events

📍 for more, visit https://t.co/unbrxsiwn4 https://t.co/erlg9y2dro",farmer wildlife calendar aim record key annual event irish farm affect climate change look record occurrence seasonal event visit,0.0,129,19
883,1395702261762994178,2021-05-21 11:25:24+00:00,6,0,"minister @pippa_hackett said the survey will empower farmers ‘so they can maximise delivery of environmental outcomes for future schemes’

minister @martinheydonfg said it will allow farmers to ‘tailor their management practices to improve their environmental and economic status’",minister say survey empower farmer maximise delivery environmental outcome future scheme minister say allow farmer tailor management practice improve environmental economic status,0.1,179,22
884,1395702040249110534,2021-05-21 11:24:31+00:00,8,1,"launching it, minister @mcconalogue said: “supporting farmers to conduct their work while being aware how significantly these resources can benefit the quality of their produce, while also benefiting the environment will play a critical role in our step toward a #circulareconomy”",launch minister say support farmer conduct work aware resource benefit quality produce benefit environment play critical role step circulareconomy,0.125,146,19
885,1395701651856629767,2021-05-21 11:22:59+00:00,62,22,"a pilot farm environmental study will generate a database of farm habitat and #biodiversity features for future targeting of agri-environmental schemes to provide farmers with an inventory of habitats, biodiversity and environmental data of their farm.🐝
📍https://t.co/ru0kaw2zhq https://t.co/ttpwlzqzee",pilot farm environmental study generate database farm habitat biodiversity feature future targeting agri environmental scheme provide farmer inventory habitat biodiversity environmental datum farm,0.0,196,23
886,1395672179673534467,2021-05-21 09:25:52+00:00,9,12,"📢reminder
the public consultation on the primary legislation needed to establish a new office of a national food ombudsman or regulator, who will analyse and report on price and market data in ireland, ends next week
💬#haveyoursay by wednesday, may 26

📍https://t.co/fgxap2bcsq https://t.co/vkhifsstdt",reminder public consultation primary legislation need establish new office national food ombudsman regulator analyse report price market datum ireland end week haveyoursay wednesday,0.1787878787878788,181,23
887,1395648052384473092,2021-05-21 07:50:00+00:00,6,3,"tune into #thesignpostseries webinar at 9.30am where dr. brendan dunford from @burrenbeotrust will talk about 'celebrating our biodiversity and motivating farmers to address the #climate and #biodiversity emergency’ followed by q ; a session.

sign up now: https://t.co/6cajgao2pw https://t.co/pen1r0abgx",tune thesignpostserie webinar brendan dunford talk celebrate biodiversity motivate farmer address climate biodiversity emergency follow session sign,0.0,148,17
888,1395635584350179329,2021-05-21 07:00:27+00:00,10,8,"📢reminder

there’s just days left before the closing date for receipt of applications under the open call for proposals for woodland support funding for 2021/2022.

🗓apply by monday, may 24 at 5pm.

download 📃https://t.co/87zcgdv6sv

📧forestrysupportfunding@agriculture.gov.ie https://t.co/xxanpcvthv",reminder day leave closing date receipt application open proposal woodland support funding apply monday download,0.0,112,15
889,1395434897951494147,2021-05-20 17:43:00+00:00,10,5,"everyone is being asked to share their views on the public consultation on the environmental assessment of the draft agri-food strategy to 2030 that is now open.

#haveyoursay before tuesday, june 15

learn more: https://t.co/vfp0o8p73g",ask share view public consultation environmental assessment draft agri food strategy open haveyoursay tuesday june learn,0.0,120,16
890,1395395741686898696,2021-05-20 15:07:24+00:00,1,0,⏰tune in tomorrow at 9.30am to @teagascenviron #signpostfarmseries⬇️⬇️⬇️ https://t.co/y8fk8z1xx5,tune tomorrow signpostfarmserie,0.0,31,3
891,1395353612394528775,2021-05-20 12:20:00+00:00,15,8,"@pippa_hackett @ippcnews @fao @fao4members @fibka_ie @irishbeekeepers @nihbs @farmfornature @biodatacentre @apiarymag @teagascfood there are 4,462 beekeepers in ireland and 27,040 bee colonies, the latest beekeeping census shows

while many are commercial, the vast majority of beekeepers in ireland are hobbyists with small apiaries, and the median average number of hives per beekeeper is three full hives🍯🐝 https://t.co/j0s8l1p6gq",beekeeper ireland bee colony late beekeeping census show commercial vast majority beekeeper ireland hobbyist small apiary median average number hive beekeeper hive,-0.14,163,22
892,1395351095858323457,2021-05-20 12:10:00+00:00,28,10,"dragonflies and damselflies are found in wetlands and help farms by killing pests like midges

they need good water quality to survive, so their presence is a good indicator

📍to find out how to record dragonflies for @biodatacentre, visit: https://t.co/fxdlxmlsrk https://t.co/cumjggdsa3",dragonfly damselfly find wetland help farm kill pest midge need good water quality survive presence good indicator find record dragonfly visit,0.7,142,21
893,1395343304372494337,2021-05-20 11:39:02+00:00,13,4,"speaking about the free #bee health diagnostic service run by our experts, minister @pippa_hackett said the service works alongside the department’s research programme into pathogens and pests that affect the health of ireland’s #honeybee population.

#worldbeeday2021 
🐝 🍯 🌻🌸 https://t.co/yiip882qx8",speak free bee health diagnostic service run expert minister say service work department research programme pathogen pest affect health ireland honeybee population,0.4,163,22
894,1395341609785597959,2021-05-20 11:32:18+00:00,15,3,"📢don't forget to register for @marineinst’s #oceansoflearning webinar happening today at 4pm to celebrate #emd2021 with host finn van der aar to discuss supporting diverse #marine life and ecosystems, and a #sustainable ocean climate.

✍️sign up for free: https://t.co/giodk5i8tt https://t.co/j3uuhsj93b",forget register oceansoflearne webinar happen today celebrate host finn van der aar discuss support diverse marine life ecosystem sustainable ocean climate free,0.4,160,22
