,id,created_at,favorite_count,retweet_count,text,clean_text,polarity_tokens,review_len,word_count
13,1475873931311603716,2021-12-28 16:59:00+00:00,4,3,"Are you travelling this week?⛴✈️🎁

Please don’t risk bringing pork or pork products with you into Ireland from countries affected by African Swine Fever(#ASF).🐽🐖🐷🥩🥓

Learn how to stop the spread of the devastating pig disease.

➡️Go to https://t.co/wuilxEjJOG https://t.co/n6ALRR3Tt7",travel risk bring pork pork product ireland country affect african swine learn stop spread devastating pig disease,-0.5,114,17
14,1475793903672606726,2021-12-28 11:41:00+00:00,59,11,"There were 188 calling males officially recorded in Ireland in 2021 with the first call recorded in Malin Head in Co #Donegal on April 2. 

See all records of @CorncrakeLife, which we support to work with farmers and landowners to improve bird habitats.

➡️https://t.co/W5CrE7Z0w6 https://t.co/VwITsgkcbG",call male record ireland record malin head donegal april record support work farmer landowner improve bird habitat,0.0,114,17
15,1475791302121996300,2021-12-28 11:30:39+00:00,0,0,MoS Hackett Marks 1st Full Calendar Year in Office: https://t.co/9vh60f42dv,mos hackett marks calendar year office,0.0,38,6
16,1475791037612314635,2021-12-28 11:29:36+00:00,0,0,Research and Innovation PR from MoS Heydon: https://t.co/GkCAsjpSdY,research innovation mos heydon,0.0,30,4
17,1475450138503962628,2021-12-27 12:55:00+00:00,2,1,"The new EU Regulations on veterinary medicines and medicated feed aim to increase the availability of veterinary medicinal products across the #EU and address the #OneHealth, One Welfare challenges of #antimicrobialresistance and antiparasitic resistance
📍https://t.co/wXUPJQ7TTa",new regulation veterinary medicine medicate feed aim increase availability veterinary medicinal product address onehealth welfare challenge antimicrobialresistance antiparasitic resistance,0.13636363636363635,188,19
18,1475437052707573760,2021-12-27 12:03:00+00:00,6,5,"#Reminder 
The annual sheep and goat census takes place on Friday, December 31.

✉️Postal forms must arrive to us no later than Monday, January 31, 2022

💻Online forms via https://t.co/fBFpQMaAE2 must be returned by Monday, February  14, 2022. https://t.co/3TLJfsflFa",reminder annual sheep goat census take place friday december form arrive monday january online form return monday february,0.0,122,18
19,1475413984580882434,2021-12-27 10:31:20+00:00,1,0,"Minister McConalogue announces funding for National Agricultural Soil Carbon Observatory

 https://t.co/rdcJXKph6M",minister mcconalogue announce fund national agricultural soil carbon observatory,0.0,80,9
20,1475087247296901120,2021-12-26 12:53:00+00:00,4,4,"How to spot #birdflu in your flock 🐓
Symptoms include:
🐔swollen head
🦆discolouration of neck and throat
🐤loss of appetite
🦃respiratory distress
🐓diarrhoea
🥚fewer eggs laid
These symptoms vary between species
Learn more on how to prevent #birdflu at https://t.co/y7fIA7StAF",spot birdflu flock symptom include swollen head discolouration neck throat loss appetite respiratory distress diarrhoea few egg lay symptom vary specie learn prevent birdflu,-0.2,173,24
21,1474671759592935426,2021-12-25 09:22:00+00:00,17,2,Wishing you all a happy and peaceful Christmas and a Happy New Year 🎄🎄 https://t.co/8PHH1sz6o2,wish happy peaceful christmas happy new year,0.4965909090909091,44,7
22,1474402233806725132,2021-12-24 15:31:00+00:00,9,0,Nollaig shona agus athbhliain faoi mhaise daoibh go léir 🎄🎄 https://t.co/zQp2KsEYJB,nollaig shona agus athbhliain faoi mhaise daoibh léir,0.0,53,8
23,1474360961892974597,2021-12-24 12:47:00+00:00,1,0,"New EU Regulations on veterinary medicines and medicated feed come into force on January 28, 2022

They set out rules for the sale, manufacture, import, export, supply, distribution, advertising, control and use of veterinary medicines and medicated feed
📍https://t.co/wXUPJQ7TTa",new regulation veterinary medicine medicated feed come force january set rule sale manufacture import export supply distribution advertising control use veterinary medicine medicated feed,0.13636363636363635,187,24
24,1474045696357588993,2021-12-23 15:54:15+00:00,1,1,"Minister @McConalogue has announced the appointment of Paschal Hayes as Executive Chairperson and member of the Sea Fisheries Protection Authority (#SFPA)

https://t.co/RwC0iJz9jG https://t.co/FhoAO0pl7V",minister announce appointment paschal haye executive chairperson member sea fisherie protection authority sfpa,0.0,110,13
25,1473970609528975364,2021-12-23 10:55:53+00:00,0,0,"Ireland helped fund food and household item distribution in #Mozambique through @WFP 

🇲🇿Learn more on #Mozambique food distribution: https://t.co/IKZeNqmKtT

🇮🇪Learn about Ireland's funding: https://t.co/88yZBZIcT0

🌎Read about @WFP assistance: https://t.co/HdcG4MlHan https://t.co/n967oTtZd9",ireland help fund food household item distribution mozambique learn mozambique food distribution learn ireland funding read assistance,0.0,134,17
26,1473966827898343433,2021-12-23 10:40:51+00:00,5,4,"The investment in #forestry resources and continual improvement has been positive.

✍️A total of 4,035 forestry licenses have issued so far in 2021, which is up almost 60% on last year’s figure of 2,593.

This covered:
🌳4,170 ha of afforestation and 
🛣260km of forest roads https://t.co/46EhFhj37P",investment forestry resource continual improvement positive total forestry license issue year figure cover afforestation forest road,0.11363636363636363,132,16
27,1473966063448694788,2021-12-23 10:37:49+00:00,9,6,"Significant progress has been made on #ProjectWoodland with the volume of timber licensed in 2021 our highest yet in a single year.

By end of 2021, we will have licensed 8.4 million m3, while the forest roads licensed is double the target for the year.

🌳https://t.co/0iY8WWi8wZ https://t.co/QdRWMgdB1d",significant progress projectwoodland volume timber license high single year end license forest road license target year,0.15452380952380954,119,16
28,1473707459898449928,2021-12-22 17:30:13+00:00,9,4,"An agreement has been reached between the #EU and the #UK on Total Allowable Catches (TACs) for shared stocks in 2022, Minister @McConalogue has announced

It includes haddock, cod, whiting, monkfish, prawns, sole, plaice, horse mackerel and herring🐠🎣
📍 https://t.co/pXhNs1ok89 https://t.co/RnBzbVh972",agreement reach total allowable catch tac share stock minister announce include haddock cod whiting monkfish prawn sole plaice horse mackerel herre,0.0,147,21
29,1473664802547388420,2021-12-22 14:40:42+00:00,9,5,"Minister @McConalogue announced that this Department has in 2021 provided €28.9 million in international development assistance, which includes an advance payment of Ireland’s 2022 commitment of €25 million to @WFP signed earlier this month.

Breakdown ➡️https://t.co/lZAOjK8Nxf https://t.co/R08OEQTshe",minister announce department provide international development assistance include advance payment ireland commitment sign month breakdown,0.0,137,15
30,1473606388941312000,2021-12-22 10:48:36+00:00,1,1,"Through @WFP, Ireland helped to fund the distribution of food rations in #Syria.

📍Read from perspective of two 10-year-old #Syrian refugees in #Egypt: https://t.co/tewLycyojR

@WFP #FightFamine #GlobalFoodCrises #ZeroHunger https://t.co/RWXuUENvjb",ireland help fund distribution food ration syria read perspective year old syrian refugee egypt fightfamine globalfoodcrise zerohung,0.1,132,17
31,1473573555023589381,2021-12-22 08:38:07+00:00,3,5,"Ministers @McConalogue, @pippa_hackett and @martinheydonfg welcomed the agreement by the government to submit Ireland’s draft #CAP Strategic Plan(CSP) to the @EU_Commission, by the deadline of January 1, 2022, provided for in EU regulations #FutureofCAP

📕https://t.co/E0R8kSD4Wz https://t.co/0TguWHvoCV",minister welcome agreement government submit ireland draft cap strategic deadline january provide regulation futureofcap,0.8,120,14
32,1473315653188730889,2021-12-21 15:33:19+00:00,1,0,"@martinheydonfg @TheHSA @yellowwelliesuk Reflecting on #farmsafety at the end of the year, Minister @martinheydonfg said: “It is only through an ongoing focus on safe behaviours, practices and systems that the rate of serious and fatal incidents on farms can be reduced further.”

Learn more at https://t.co/CUYsjSuMLz",reflect farmsafety end year minister say ongoing focus safe behaviour practice system rate fatal incident farm reduce learn,0.5,123,18
33,1473315080666296325,2021-12-21 15:31:02+00:00,6,5,"Farmers are being reminded to remain extra vigilant now for a safe Christmas and to plan ahead for a safe 2022

It is important to take time over the Christmas period to review and update your Farm Risk Assessment document. 

#farmsafety #farmsafely

➡️https://t.co/G1UWfosdI6 https://t.co/cFv55qVZIR",farmer remind remain extra vigilant safe christmas plan safe important time christmas period review update farm risk assessment document farmsafety,0.35,147,20
34,1473240293805854723,2021-12-21 10:33:52+00:00,10,6,"Are you travelling home this Christmas?🎄✈️⛴

Please don’t risk bringing pork or pork products with you into Ireland from countries affected by African Swine Fever(#ASF).🐖🥓🐷

Learn how to stop the spread of the devastating pig disease.

➡️Go to https://t.co/wuilxEjJOG https://t.co/xjzcbFZGG3",travel risk bring pork pork product ireland country affect african swine learn stop spread devastating pig disease,-0.5,114,17
35,1473226202324295680,2021-12-21 09:37:52+00:00,10,8,"Ireland helped fund the World Food Programme’s E-voucher distributions in #Iraq.

📕Read about how #coronavirus tested the resilience of Iraq’s displaced people to the limit
➡️https://t.co/urGQM3vBhx

@WFP #FightFoodCrises #GlobalFoodCrises #ZeroHunger #COVID19 #FightFamine https://t.co/YIVN8C4s1v",ireland help fund world food programme voucher distribution iraq read coronavirus test resilience iraq displace people limit fightfoodcrise globalfoodcrise zerohunger fightfamine,0.0,178,21
36,1473215784604381185,2021-12-21 08:56:28+00:00,0,2,"A sixth outbreak of #birdflu has been confirmed in a commercial duck flock in north #Monaghan of the highly pathogenic H5N1 variant.
 
Protection and surveillance zones have been extended to mitigate the risk of spread of disease.
📍https://t.co/y7fIA7StAF
https://t.co/F9TwWT9kA8",sixth outbreak birdflu confirm commercial duck flock north monaghan pathogenic variant protection surveillance zone extend mitigate risk spread disease,0.0,151,19
37,1472930285121646598,2021-12-20 14:02:00+00:00,1,0,"#ICYMI
Listen back to our Superintending Veterinary Inspector 
@CarolineGarvan speak to @hqmulligan on 
@RTECountryWide on new #EU Regulations on #veterinary #medicines and #medicated feed coming into force on January 28, 2022.
📍https://t.co/T9ZetYViaH

📻https://t.co/HrzpO3XAya",icymi listen superintending veterinary inspector speak new regulation veterinary medicine medicate feed come force january,0.13636363636363635,122,15
38,1472913474733101064,2021-12-20 12:55:12+00:00,0,0,"The female Holly Blue butterfly lays eggs at the base of holly and ivy flower buds that are growing in warm and sunny conditions. 

The larvae feed mostly on the developing flower buds, berries and leaves.

Look out for them in open woodland, hedgerows, parks and mature gardens🦋",female blue butterfly lay egg base ivy flower bud grow warm sunny condition larvae feed develop flower bud berry leave look open woodland hedgerow park mature gardens,-0.016666666666666677,166,27
39,1472913358043156483,2021-12-20 12:54:44+00:00,1,1,"The Holly Blue butterfly relies on holly and ivy.

The adult butterflies emerge in early spring and a second generation appears in summer. They can be seen congregating around holly in spring and Ivy in the late summer.

Learn more @PollinatorPlan at🦋🦋🦋 https://t.co/JIzhOb9RYW https://t.co/AdD9DzfCHY",blue butterfly rely ivy adult butterfly emerge early spring second generation appear summer see congregate spring ivy late summer learn,-0.019999999999999997,135,20
40,1472864136572850179,2021-12-20 09:39:09+00:00,3,2,"Ireland has helped fund important projects through the World Food Programme.

One of these projects was the cash assistance programme in #Jordan.

📍https://t.co/Rt4qDXEY5F

#FightFamine #FightFoodCrises #GlobalFoodCrises #ZeroHunger #COVID19 @WFP @WFP_UK @Irish_Aid @UNHRD @UN https://t.co/fAcvGWFCJd",ireland help fund important project world food programme project cash assistance programme jordan fightfamine fightfoodcrise globalfoodcrise zerohunger,0.4,151,17
41,1472858422987182088,2021-12-20 09:16:27+00:00,2,4,"📢Reminder

The deadline to submit all nitrates records in relation to movements of organic manures, temporary movement of animals and short term rental grazing agreements is Friday, December 31, 2021

📍https://t.co/MjfRyJYmIX https://t.co/O8xfgEKLKX",reminder deadline submit nitrate record relation movement organic manure temporary movement animal short term rental grazing agreement friday december,0.0,150,19
42,1472642896335720455,2021-12-19 19:00:01+00:00,1,1,"Some #BeWinterReady tips for farms:

💡Ensure farm is well lit
⚙️Get trained on how to use equipment correctly
📱Always carry a mobile
🗒Plan your work
🧒Supervise kids on farms
✔️look after your wellbeing
🚜Ensure vehicles are serviced

Learn more at https://t.co/osS8toedar https://t.co/RKbdjh5OSu",bewinterready tip farm ensure farm light train use equipment carry mobile plan work supervise kid farm wellbeing ensure vehicle service learn,0.4,141,21
43,1472550028916912129,2021-12-19 12:51:00+00:00,10,5,"It is mandatory to house your birds to help prevent #BirdFlu outbreaks

Poultry or captive bird owners must apply these measures 🦆🐔

📕⚖️Learn how to help prevent #avianinfluenza at https://t.co/y7fIA8a4sd",mandatory house bird help prevent birdflu outbreak poultry captive bird owner apply measure help prevent avianinfluenza,0.2,119,16
44,1472189654484930562,2021-12-18 12:59:00+00:00,1,1,"How to spot #birdflu in your flock 🐓
Symptoms include:
🐔swollen head
🦆discolouration of neck and throat
🐤loss of appetite
🦃respiratory distress
🐓diarrhoea
🥚fewer eggs laid
These symptoms vary between species
Learn more on how to prevent #birdflu at https://t.co/y7fIA7StAF",spot birdflu flock symptom include swollen head discolouration neck throat loss appetite respiratory distress diarrhoea few egg lay symptom vary specie learn prevent birdflu,-0.2,173,24
45,1471908735337512973,2021-12-17 18:22:43+00:00,6,2,"Minister @pippa_hackett said ""The @mopsorganic project shows how growers can adapt to market demand and increase the supply of Irish organic vegetables and fruit. This is really vital evidence given our ambition for the sector.""",minister say project show grower adapt market demand increase supply irish organic vegetable fruit vital evidence give ambition sector,0.05,134,19
46,1471908730929307652,2021-12-17 18:22:42+00:00,18,7,"The final Maximising Organic Production Systems European Innovation Partnership project report has been published

The @mopsorganic project shows how 11 organic fruit and veg producers increased supply of Irish-grown organic produce by working together

📍https://t.co/JUr8Ibsoiw https://t.co/aER0pDipH0",final maximise organic production system european innovation partnership project report publish project show organic fruit veg producer increase supply irish grow organic produce work,0.0,183,24
47,1471891441148440581,2021-12-17 17:14:00+00:00,1,0,Minister @McConalogue said: “I regret that issues with our online system for submitting census returns has presented an obstacle to some equine keepers in attempting to make returns. My Department is working hard to resolve these issues which will be fixed as a matter of urgency”,minister say regret issue online system submit census return present obstacle equine keeper attempt return department work resolve issue fix matter urgency,0.0,155,22
48,1471891437990129671,2021-12-17 17:13:59+00:00,6,5,"The equine census closing date has been extended until Monday, January 17 due to some technical difficulties with the online system

This census creates a link between an equine and the premises, with potential benefits including managing disease outbreak

https://t.co/7H3w5pOcjw https://t.co/R0S6hNZKi6",equine census closing date extend monday january technical difficulty online system census create link equine premise potential benefit include manage disease outbreak,0.0,167,22
49,1471885902993670156,2021-12-17 16:52:00+00:00,4,1,"The main veterinary medicines changes include:
Rules on use and manufacturing 
Advertising and labelling
Pharmacovigilance rules
EU product database
Rules on wholesale of veterinary medicines
Rules on prescribing
Validity of prescriptions for antimicrobials and medicated feed",main veterinary medicine change include rule use manufacturing advertising labelling pharmacovigilance rule product database rule wholesale veterinary medicine rule prescribe validity prescription antimicrobial medicated feed,0.16666666666666666,225,25
50,1471862856383668224,2021-12-17 15:20:25+00:00,3,1,The incidence of Bovine Viral Diarrhoea test positive animals decreased this year to just 0.03% from 0.66% in 2013 – the first year of the compulsory phase of the eradication programme,incidence bovine viral diarrhoea test positive animal decrease year year compulsory phase eradication programme,0.22727272727272727,111,14
51,1471862852982030345,2021-12-17 15:20:24+00:00,5,2,"Minister @McConalogue has outlined his support for the pathway to Bovine Viral Diarrhoea freedom by the end of 2023 and the continued supports from this Department for the #BVD Eradication Programme

📍 https://t.co/eR70C3mWWb https://t.co/T0nbQGm5gN",minister outline support pathway bovine viral diarrhoea freedom end continue support department bvd eradication programme,0.0,121,15
52,1471771630703628293,2021-12-17 09:17:55+00:00,6,6,"The annual sheep and goat census will take place on Friday, December 31

✉️Postal forms must arrive to us no later than Monday, January 31, 2022

💻Online forms via https://t.co/fBFpQLSZMu must be returned by Monday, February  14, 2022

📍 https://t.co/aurHrKUJ4x https://t.co/ijIQzZAkdW",annual sheep goat census place friday december form arrive monday january online form return monday february,0.0,108,16
53,1471573594991779840,2021-12-16 20:11:00+00:00,8,2,"The @teagasc Signpost programme supports climate action by Irish farmers with the goal of reducing gas emissions from Irish agriculture while creating more profitable and sustainable farming.

Tune in every Friday at 9.30am.

📍https://t.co/1MveOrfIfU https://t.co/RuTNn7KQWy",signpost programme support climate action irish farmer goal reduce gas emission irish agriculture create profitable sustainable farming tune friday,0.03333333333333333,147,19
54,1471463620508741632,2021-12-16 12:54:00+00:00,4,1,"The new EU Regulations on veterinary medicines and medicated feed aim to increase the availability of veterinary medicinal products across the #EU and address the #OneHealth, One Welfare challenges of #antimicrobialresistance and antiparasitic resistance
📍https://t.co/wXUPJQ7TTa",new regulation veterinary medicine medicate feed aim increase availability veterinary medicinal product address onehealth welfare challenge antimicrobialresistance antiparasitic resistance,0.13636363636363635,188,19
55,1471431128041107460,2021-12-16 10:44:53+00:00,1,0,"@McConalogue @DublinSPCA @GalwaySPCA @DonkeySanctuary @ISPCA1 @opwfarmleigh @DogsTrust_IE @MyLovelyHorseR @IrishBlueCross @PAWSIreland Speaking at the launch of the funding of more than €3.7m @DublinSPCA in Dublin, Minister @McConalogue said: 

“These organisation play such a crucial role in ensuring all our animals are cared for and protected. 

""This is frontline work that we can all be proud of.”
🐈🐕🐴 https://t.co/iqIZ03lMnB",speak launch funding dublin minister say organisation play crucial role ensure animal care protect frontline work proud,0.4,119,17
56,1471421698322874372,2021-12-16 10:07:25+00:00,2,0,"📽️Through the World Food Programme, #Ireland helped fund assistance in Lebanon for #Syrian refugees following the Beirut explosion

📕Read more on how @WFP helped Lebanon respond to 2020: https://t.co/i2GHQvdAQT
#FightFoodCrises #FightFamine #GlobalFoodCrises #ZeroHunger #COVID19 https://t.co/J2eoP2CxIg",world food programme ireland help fund assistance lebanon syrian refugee follow beirut explosion read help lebanon respond fightfoodcrise fightfamine globalfoodcrise zerohunger,0.0,176,21
57,1471419842364248065,2021-12-16 10:00:02+00:00,2,0,"🗓#Reminder

Ireland’s first annual equine census took place on November 30.

Anyone who keeps equines, which include horses, ponies, donkeys, mules, asses and zebras, must submit their completed census form for that night by tomorrow, Friday, December 17

https://t.co/AjDDQOUmOe https://t.co/wG4XLGfpTP",reminder ireland annual equine census take place november keep equine include horse pony donkey mule ass zebras submit complete census form night tomorrow friday december,0.1,170,25
58,1471398844818767877,2021-12-16 08:36:36+00:00,8,5,"A total of 2,903 farmers will receive approval in the final tranche of the Soil Sampling and Analysis Programme this week🌱

A further €15m has been secured for the second phase of programme that farmers who missed out this time can apply for next year

📍https://t.co/n5mvOJzDMf https://t.co/PizDt41MlH",total farmer receive approval final tranche soil sample analysis programme week secure second phase programme farmer miss time apply year,0.1,137,20
59,1471165713343778822,2021-12-15 17:10:13+00:00,3,3,"Payments of more than €31m under the 2021 Beef Data and Genomics Programme I and II have now commenced.

Minister @McConalogue said the scheme 'has supported beef farmer incomes and driven greater levels of efficiency in our world-class suckler herd.'
 
📍https://t.co/ZlLfg6kqYA https://t.co/K6oGE6aE9h",payment beef datum genomic programme commence minister say scheme support beef farmer income drive great level efficiency world class suckler herd,0.8,146,21
60,1471121413692088325,2021-12-15 14:14:11+00:00,0,0,"Minister @McConalogue ""This is a new measure introduced in 2021 to support tillage farmers to increase soil organic carbon levels on their farms. This measure is an important support to contribute to the long-term sustainability of the tillage sector.""",minister new measure introduce support tillage farmer increase soil organic carbon level farm measure important support contribute long term sustainability tillage sector,0.16212121212121214,170,22
61,1471121410848350209,2021-12-15 14:14:11+00:00,4,1,"Minister @McConalogue today announced that payments have commenced under the 2021 Straw Incorporation Measure

Almost €8 million will be paid to approximately 1,800 tillage farmers

📍https://t.co/m5h2VUZooZ https://t.co/YKct64Jgwu",minister today announce payment commence straw incorporation measure pay tillage farmer,0.0,87,11
62,1471102236633833478,2021-12-15 12:57:59+00:00,7,2,"📸Ministers @McConalogue and @brophytalks signing the new Strategic Partnership with @WFPChief David Beasley between the government of Ireland and the @UN's @WFP after Ireland contributed €75m of lifesaving aid to help goal of ending hunger worldwide.🇮🇪

#FightFamine #ZeroHunger https://t.co/kVyFmOKozI",minister sign new strategic partnership david beasley government ireland ireland contribute lifesave aid help goal end hunger fightfamine zerohung,0.13636363636363635,146,19
63,1471077755655700484,2021-12-15 11:20:42+00:00,67,25,"The public have been urged to source pets from reputable sources, and to think carefully before deciding to buy a puppy this Christmas on Ireland’s first #AnimalWelfareAwarenessDay when 98 #animalwelfare groups received funding of more than €3.7m #AWAD21🐾https://t.co/q4BgJCeC4k https://t.co/iv9gteBVmE",public urge source pet reputable source think decide buy puppy christmas ireland animalwelfareawarenessday animalwelfare group receive funding,0.25,142,17
64,1471050805906190341,2021-12-15 09:33:37+00:00,6,6,"@WFPChief said: “Ireland has understood the impact of the #climate crisis on food security and is a champion of nutrition. @WFP thanks Ireland for the commitment made through various advocacy efforts and looks forward to continuing this partnership.”
#FightFamine #FightFoodCrises https://t.co/r1a7EIqF9W",say ireland understand impact climate crisis food security champion nutrition thank ireland commitment advocacy effort look continue partnership fightfamine fightfoodcrise,0.0,171,20
65,1471049778377207808,2021-12-15 09:29:32+00:00,3,4,"Minister @McConalogue said: ""I want to use the signing of this agreement to highlight the importance of continued support to @WFP and to encourage governments around the world to take steps towards giving them the reliable funding they require.”🇮🇪

#FightFamine #ZeroHunger https://t.co/r6rAUDRdn1",minister say want use signing agreement highlight importance continued support encourage government world step give reliable funding require fightfamine zerohung,0.0,161,20
66,1471044616808022024,2021-12-15 09:09:01+00:00,28,15,"Ministers @McConalogue and @brophytalks have today signed an agreement with @WFPChief 
to provide €75m over three years to the @WFP representing our highest ever contribution and confirms Ireland's commitment to fighting world hunger🇮🇪🌍

📍https://t.co/Rt4qDXEY5F

#ZeroHunger https://t.co/fkR8Jvp5Q5",minister today sign agreement provide year represent high contribution confirm ireland commitment fight world hunger zerohunger,0.16,127,16
67,1470815311704305670,2021-12-14 17:57:51+00:00,10,2,"Minister @pippa_hackett said: “These new arrangements will enable my Department to further incentivise the planting of native tree species which will contribute to Ireland’s targets, including climate change, biodiversity, habitats and water quality.”",minister say new arrangement enable department incentivise planting native tree specie contribute ireland target include climate change biodiversity habitat water quality,0.13636363636363635,170,21
68,1470815309070229505,2021-12-14 17:57:50+00:00,55,19,"Minister @pippa_hackett has secured Cabinet approval to make legislative changes to the Forestry Act 2014 aimed at increasing the planting of native trees

📍https://t.co/kQIrUUQ2eM https://t.co/r18z8epT5v",minister secure cabinet approval legislative change forestry act aim increase planting native tree,0.4,98,13
69,1470798487721689093,2021-12-14 16:51:00+00:00,0,0,"The new EU Regulations on veterinary medicines and medicated feed aim to increase the availability of veterinary medicinal products across the #EU and address the #OneHealth, One Welfare challenges of #antimicrobialresistance and antiparasitic resistance
📍https://t.co/wXUPJQ7TTa",new regulation veterinary medicine medicate feed aim increase availability veterinary medicinal product address onehealth welfare challenge antimicrobialresistance antiparasitic resistance,0.13636363636363635,188,19
70,1470734086432043009,2021-12-14 12:35:05+00:00,0,0,"Minister @McConalogue said: ""Once the Nitrates Action Programme is finalised, the overall package will assist Ireland’s agri-food sector in working towards its targets under #FoodVision2030, in a sustainable manner""",minister say nitrate action programme finalise overall package assist ireland agri food sector work target sustainable manner,0.05,125,17
